,heat_Demand_MT,heat_Demand_HT,heat_Waste_Heat_MT,heat_Waste_Heat_HT
2021-09-24 01:15:00,0.0,244.7,0.0,372.4450531
2021-09-24 01:30:00,0.0,663.8,374.3802486,317.2988764
2021-09-24 01:45:00,0.0,566.0,1967.836719,96.98028503
2021-09-24 02:00:00,0.0,273.8,2356.125072,335.8757142
2021-09-24 02:15:00,0.0,317.3,1139.331057,67.36294688
2021-09-24 02:30:00,0.0,167.9,947.7433326,83.19007361
2021-09-24 02:45:00,0.0,134.7,269.2531174,108.8641595
2021-09-24 03:00:00,0.0,104.1,0.0,137.03503
2021-09-24 03:15:00,0.0,150.0,0.0,0.0
2021-09-24 03:30:00,0.0,139.4,0.0,27.75915516
2021-09-24 03:45:00,0.0,20.7,0.0,34.12492713
2021-09-24 04:00:00,0.0,103.0,0.0,0.0
2021-09-24 04:15:00,0.0,63.6,0.0,10.05599462
2021-09-24 04:30:00,0.0,249.8,0.0,138.7781566
2021-09-24 04:45:00,0.0,272.6,0.0,63.7655592
2021-09-24 05:00:00,0.0,190.4,0.0,0.0
2021-09-24 05:15:00,0.0,130.3,345.7523903,0.0
2021-09-24 05:30:00,0.0,285.0,2804.665689,67.56032604
2021-09-24 05:45:00,0.0,247.7,2833.617904,20.41110382
2021-09-24 06:00:00,0.0,295.9,1397.073155,0.0
2021-09-24 06:15:00,0.0,259.9,827.5966399,0.0
2021-09-24 06:30:00,0.0,487.8,593.8439958,0.0
2021-09-24 06:45:00,0.0,528.4,438.037689,14.53533125
2021-09-24 07:00:00,0.0,281.4,697.4020329,81.52039653
2021-09-24 07:15:00,0.0,226.6,463.9804467,254.6035543
2021-09-24 07:30:00,0.0,267.6,457.2286751,75.27866886
2021-09-24 07:45:00,0.0,220.5,667.1077254,0.0
2021-09-24 08:00:00,0.0,242.9,339.4082014,0.0
2021-09-24 08:15:00,0.0,316.0,541.4394076,0.0
2021-09-24 08:30:00,0.0,394.2,884.2658799,32.95915556
2021-09-24 08:45:00,0.0,393.0,611.8604007,161.5378615
2021-09-24 09:00:00,0.0,269.1,764.8114572,123.8612307
2021-09-24 09:15:00,0.0,151.3,709.4187939,30.72977378
2021-09-24 09:30:00,0.0,106.8,686.589949,0.0
2021-09-24 09:45:00,0.0,187.8,680.0518359,0.0
2021-09-24 10:00:00,0.0,173.4,1115.728591,166.1721628
2021-09-24 10:15:00,0.0,245.2,903.2369332,830.1792796
2021-09-24 10:30:00,0.0,558.0,1021.8185,117.0210433
2021-09-24 10:45:00,0.0,414.0,669.0721172,334.3386219
2021-09-24 11:00:00,0.0,449.0,529.859009,238.0117036
2021-09-24 11:15:00,0.0,183.5,474.0736326,374.1609052
2021-09-24 11:30:00,0.0,392.8,863.717892,402.4590948
2021-09-24 11:45:00,0.0,303.1,685.3118847,439.6959044
2021-09-24 12:00:00,0.0,564.6,365.7152467,292.6577944
2021-09-24 12:15:00,0.0,549.0,523.7068724,272.1825438
2021-09-24 12:30:00,0.0,471.3,874.8191899,352.4885326
2021-09-24 12:45:00,0.0,265.0,1137.181511,288.1306821
2021-09-24 13:00:00,0.0,421.4,1220.681949,237.8160656
2021-09-24 13:15:00,0.0,329.0,776.0578891,520.9529184
2021-09-24 13:30:00,0.0,281.3,642.917066,277.4498594
2021-09-24 13:45:00,0.0,266.5,716.1418531,317.7390691
2021-09-24 14:00:00,0.0,268.8,425.4276215,215.1371083
2021-09-24 14:15:00,0.0,360.8,305.5694716,270.3075535
2021-09-24 14:30:00,0.0,357.6,516.4395811,403.2042645
2021-09-24 14:45:00,0.0,469.3,428.1233403,264.4225488
2021-09-24 15:00:00,0.0,464.2,601.5275531,562.4507611
2021-09-24 15:15:00,0.0,469.5,519.2071546,127.4161247
2021-09-24 15:30:00,0.0,498.0,552.121976,423.8788656
2021-09-24 15:45:00,0.0,436.2,355.6173299,248.2558177
2021-09-24 16:00:00,0.0,302.3,414.2256927,274.5376601
2021-09-24 16:15:00,0.0,292.9,636.5208181,397.7332458
2021-09-24 16:30:00,0.0,583.3,333.5379111,350.5974431
2021-09-24 16:45:00,0.0,446.2,0.0,520.3609861
2021-09-24 17:00:00,0.0,432.1,0.0,204.8854931
2021-09-24 17:15:00,0.0,369.4,0.0,391.0011486
2021-09-24 17:30:00,0.0,516.6,0.0,235.3735583
2021-09-24 17:45:00,0.0,313.1,0.0,334.3719049
2021-09-24 18:00:00,0.0,149.3,0.0,295.1396438
2021-09-24 18:15:00,0.0,256.2,0.0,419.0718889
2021-09-24 18:30:00,0.0,327.4,0.0,543.5015286
2021-09-24 18:45:00,0.0,533.0,0.0,208.6529924
2021-09-24 19:00:00,0.0,334.6,0.0,357.8908535
2021-09-24 19:15:00,0.0,334.4,256.3104938,265.3047361
2021-09-24 19:30:00,0.0,490.2,3242.098112,286.4177882
2021-09-24 19:45:00,0.0,404.1,3959.730997,401.4983646
2021-09-24 20:00:00,0.0,303.3,3409.083265,554.9125056
2021-09-24 20:15:00,0.0,667.7,2134.162884,414.3809
2021-09-24 20:30:00,0.0,373.4,876.9776521,306.8051826
2021-09-24 20:45:00,0.0,228.2,617.1548595,183.4357208
2021-09-24 21:00:00,0.0,126.5,282.423549,287.7267326
2021-09-24 21:15:00,0.0,230.3,0.0,252.1471326
2021-09-24 21:30:00,0.0,300.0,0.0,454.4476743
2021-09-24 21:45:00,0.0,533.5,0.0,483.8424424
2021-09-24 22:00:00,0.0,581.5,0.0,228.6369292
2021-09-24 22:15:00,0.0,370.2,0.0,251.9237292
2021-09-24 22:30:00,0.0,217.9,0.0,197.9751941
2021-09-24 22:45:00,0.0,230.6,84.07237127,163.0613858
2021-09-24 23:00:00,0.0,267.9,2277.698601,229.9631514
2021-09-24 23:15:00,0.0,393.9,3092.054264,371.3348326
2021-09-24 23:30:00,0.0,374.4,1538.992597,415.3671736
2021-09-24 23:45:00,0.0,325.9,426.0910797,140.2387556
2021-09-25 00:00:00,0.0,200.3,0.0,191.6182757
2021-09-25 00:15:00,0.0,270.0,0.0,227.8104156
2021-09-25 00:30:00,0.0,351.0,0.0,132.7978413
2021-09-25 00:45:00,0.0,148.7,0.0,232.3368451
2021-09-25 01:00:00,0.0,557.2,0.0,268.5238056
2021-09-25 01:15:00,0.0,336.1,0.0,434.9960521
2021-09-25 01:30:00,0.0,432.3,0.0,183.9228194
2021-09-25 01:45:00,0.0,253.9,0.0,135.9162198
2021-09-25 02:00:00,0.0,252.6,0.0,245.4890712
2021-09-25 02:15:00,0.0,388.9,1135.520123,169.5342333
2021-09-25 02:30:00,0.0,214.7,3251.978399,226.8181035
2021-09-25 02:45:00,0.0,236.1,2571.388068,208.0471965
2021-09-25 03:00:00,0.0,468.7,1153.957647,239.9615149
2021-09-25 03:15:00,0.0,242.6,601.3343177,404.192308
2021-09-25 03:30:00,0.0,372.3,681.8438913,182.255461
2021-09-25 03:45:00,0.0,333.7,96.16381545,9.714368142
2021-09-25 04:00:00,0.0,178.5,330.1529075,0.0
2021-09-25 04:15:00,0.0,157.7,0.0,0.0
2021-09-25 04:30:00,0.0,61.1,0.0,74.38254705
2021-09-25 04:45:00,0.0,75.1,0.0,158.896351
2021-09-25 05:00:00,0.0,135.4,0.0,37.02229566
2021-09-25 05:15:00,0.0,306.7,0.0,14.04198038
2021-09-25 05:30:00,0.0,330.3,0.0,45.40715573
2021-09-25 05:45:00,0.0,168.7,0.0,0.0
2021-09-25 06:00:00,0.0,427.6,0.0,0.0
2021-09-25 06:15:00,0.0,180.4,39.63358281,0.0
2021-09-25 06:30:00,0.0,303.1,2449.014379,0.0
2021-09-25 06:45:00,0.0,211.8,3339.030629,72.66912274
2021-09-25 07:00:00,0.0,299.2,2154.753473,217.0375068
2021-09-25 07:15:00,0.0,259.5,1329.412988,24.20490938
2021-09-25 07:30:00,0.0,214.7,746.0581403,12.52087813
2021-09-25 07:45:00,0.0,277.6,730.9666201,0.0
2021-09-25 08:00:00,0.0,149.7,151.4127102,0.0
2021-09-25 08:15:00,0.0,235.7,211.1319909,11.89512687
2021-09-25 08:30:00,0.0,262.6,229.9027444,198.7580183
2021-09-25 08:45:00,0.0,204.8,614.1361465,641.7484689
2021-09-25 09:00:00,0.0,579.1,950.8463432,9.843419618
2021-09-25 09:15:00,0.0,263.2,298.7262791,248.3333198
2021-09-25 09:30:00,0.0,288.1,637.8907486,307.1199069
2021-09-25 09:45:00,0.0,241.4,1195.802048,457.6175715
2021-09-25 10:00:00,0.0,398.2,1125.814179,421.898791
2021-09-25 10:15:00,0.0,415.7,747.8028319,376.2587365
2021-09-25 10:30:00,0.0,305.8,899.3451877,281.6276538
2021-09-25 10:45:00,0.0,475.5,1091.853908,209.0554674
2021-09-25 11:00:00,0.0,350.2,710.4765764,378.9603618
2021-09-25 11:15:00,0.0,390.5,982.1504165,385.9212875
2021-09-25 11:30:00,0.0,404.5,524.3183879,445.7355446
2021-09-25 11:45:00,0.0,494.4,506.781505,365.0104677
2021-09-25 12:00:00,0.0,407.2,17.66354023,33.23073715
2021-09-25 12:15:00,0.0,332.0,0.0,0.0
2021-09-25 12:30:00,0.0,267.8,0.0,0.0
2021-09-25 12:45:00,0.0,217.7,0.0,0.0
2021-09-25 13:00:00,0.0,169.1,0.0,6.531553212
2021-09-25 13:15:00,0.0,175.1,0.0,150.2514008
2021-09-25 13:30:00,0.0,174.1,0.0,268.4916111
2021-09-25 13:45:00,0.0,197.8,0.0,310.386766
2021-09-25 14:00:00,0.0,503.7,0.0,189.3663389
2021-09-25 14:15:00,0.0,627.4,0.0,268.4169833
2021-09-25 14:30:00,0.0,413.9,0.0,378.6132264
2021-09-25 14:45:00,0.0,255.2,0.0,323.0491764
2021-09-25 15:00:00,0.0,436.5,0.0,562.8755076
2021-09-25 15:15:00,0.0,644.9,205.0824734,424.1702708
2021-09-25 15:30:00,0.0,437.2,3171.819092,307.7575764
2021-09-25 15:45:00,0.0,422.8,3709.831801,390.0034403
2021-09-25 16:00:00,0.0,406.6,2855.943225,240.0011375
2021-09-25 16:15:00,0.0,335.1,1053.885295,399.0989653
2021-09-25 16:30:00,0.0,464.3,629.0688427,264.2273816
2021-09-25 16:45:00,0.0,534.2,493.3095828,576.9557351
2021-09-25 17:00:00,0.0,607.3,341.5173551,309.3604663
2021-09-25 17:15:00,0.0,498.8,2.962611328,220.743066
2021-09-25 17:30:00,0.0,291.6,0.0,382.6580056
2021-09-25 17:45:00,0.0,252.4,0.0,200.8786905
2021-09-25 18:00:00,0.0,233.5,0.0,383.2716349
2021-09-25 18:15:00,0.0,432.1,0.0,316.537609
2021-09-25 18:30:00,0.0,430.5,0.0,565.0769035
2021-09-25 18:45:00,0.0,471.6,0.0,293.1873942
2021-09-25 19:00:00,0.0,367.6,0.0,168.9223298
2021-09-25 19:15:00,0.0,223.8,733.7468521,426.0455806
2021-09-25 19:30:00,0.0,292.0,3758.705006,148.13128
2021-09-25 19:45:00,0.0,207.3,3919.840633,404.465762
2021-09-25 20:00:00,0.0,296.5,3074.084021,450.1287146
2021-09-25 20:15:00,0.0,392.8,1348.891585,177.2397681
2021-09-25 20:30:00,0.0,322.4,874.0882248,122.3492793
2021-09-25 20:45:00,0.0,289.3,353.7718328,44.511931680000004
2021-09-25 21:00:00,0.0,292.8,521.826914,19.25333949
2021-09-25 21:15:00,0.0,155.9,621.7537169,106.4889654
2021-09-25 21:30:00,0.0,131.2,498.7815284,142.6000043
2021-09-25 21:45:00,0.0,287.8,470.6926253,222.5756852
2021-09-25 22:00:00,0.0,315.2,555.9201265,0.0
2021-09-25 22:15:00,0.0,226.7,867.7372712,0.0
2021-09-25 22:30:00,0.0,86.5,833.6828707,0.0
2021-09-25 22:45:00,0.0,193.7,531.0913158,0.0
2021-09-25 23:00:00,0.0,190.5,759.0804922,46.79231102
2021-09-25 23:15:00,0.0,243.1,491.4329921,105.135573
2021-09-25 23:30:00,0.0,241.0,849.1883927,65.95327431
2021-09-25 23:45:00,0.0,201.4,638.7316625,0.0
2021-09-26 00:00:00,0.0,218.6,637.8803736,0.0
2021-09-26 00:15:00,0.0,360.1,653.9459718,0.0
2021-09-26 00:30:00,0.0,178.3,1004.884536,56.62252951
2021-09-26 00:45:00,0.0,152.4,405.4731076,157.3928514
2021-09-26 01:00:00,0.0,306.1,619.5024094,0.0
2021-09-26 01:15:00,0.0,381.0,925.0281071,34.21590729
2021-09-26 01:30:00,0.0,169.7,416.6773736,10.6158316
2021-09-26 01:45:00,0.0,124.8,480.6808215,0.0
2021-09-26 02:00:00,0.0,261.8,462.5550599,50.22824262
2021-09-26 02:15:00,0.0,321.5,498.9144645,145.9782064
2021-09-26 02:30:00,0.0,379.4,536.314306,0.0
2021-09-26 02:45:00,0.0,123.4,630.7378144,0.0
2021-09-26 03:00:00,0.0,291.9,698.7908642,28.48144306
2021-09-26 03:15:00,0.0,181.9,702.136921,30.62872969
2021-09-26 03:30:00,0.0,75.8,1047.594402,40.961948
2021-09-26 03:45:00,0.0,167.5,565.3015719,168.3106604
2021-09-26 04:00:00,0.0,292.4,607.5999566,47.37512561
2021-09-26 04:15:00,0.0,318.1,983.5378854,0.0
2021-09-26 04:30:00,0.0,196.3,461.6102189,0.0
2021-09-26 04:45:00,0.0,189.6,917.3295722,0.0
2021-09-26 05:00:00,0.0,140.4,992.9944135,0.0
2021-09-26 05:15:00,0.0,184.6,502.3189382,24.90734722
2021-09-26 05:30:00,0.0,189.1,611.5160931,88.33427092
2021-09-26 05:45:00,0.0,278.9,996.1599403,0.0
2021-09-26 06:00:00,0.0,258.0,1044.969206,0.0
2021-09-26 06:15:00,0.0,221.9,876.8903063,3.105997917
2021-09-26 06:30:00,154.9497927,348.4,1113.34487,62.3116349
2021-09-26 06:45:00,760.0216816,189.6,906.3987014,126.0192379
2021-09-26 07:00:00,2793.610001,414.3,882.5822948,154.5935399
2021-09-26 07:15:00,2798.933791,319.7,444.8582173,27.07783264
2021-09-26 07:30:00,1597.732781,186.5,833.2622464,8.677047483
2021-09-26 07:45:00,1687.311636,234.9,1173.742301,0.0
2021-09-26 08:00:00,1545.45724,334.8,1667.545097,0.0
2021-09-26 08:15:00,1414.669346,168.8,1514.643551,10.89083021
2021-09-26 08:30:00,1374.509396,281.4,943.9881403,246.2890965
2021-09-26 08:45:00,1313.692189,435.5,581.7383981,114.2530333
2021-09-26 09:00:00,1244.900948,341.4,609.388231,14.10991997
2021-09-26 09:15:00,1154.684621,216.5,1098.625786,56.20806319
2021-09-26 09:30:00,1346.415353,217.2,1241.847446,551.7961208
2021-09-26 09:45:00,1393.137639,495.7,1231.428815,881.0473243
2021-09-26 10:00:00,1564.863625,706.8,824.9613549,785.3278278
2021-09-26 10:15:00,1564.243253,691.8,776.0948208,396.0390938
2021-09-26 10:30:00,1217.394173,546.5,815.6046722,246.6321069
2021-09-26 10:45:00,1369.279683,492.3,1222.288746,190.6532528
2021-09-26 11:00:00,1363.869343,322.9,1245.421738,277.0349882
2021-09-26 11:15:00,1249.965901,249.3,1010.622339,242.2763868
2021-09-26 11:30:00,1077.860009,369.7,1025.278683,472.5647655
2021-09-26 11:45:00,952.9164266,537.1,598.8244763,378.7630917
2021-09-26 12:00:00,884.4826575,388.4,1358.123565,151.8345542
2021-09-26 12:15:00,843.6302053,275.1,1106.420091,218.1274285
2021-09-26 12:30:00,859.3120959,233.2,1262.99016,227.9596396
2021-09-26 12:45:00,888.1900831,125.5,973.882983,332.4838361
2021-09-26 13:00:00,878.590685,341.7,959.717058,314.0130028
2021-09-26 13:15:00,884.8721844,160.6,475.542362,363.8954595
2021-09-26 13:30:00,915.9096966,395.8,1126.865512,102.24178
2021-09-26 13:45:00,879.8725678,329.5,1000.238371,162.0284531
2021-09-26 14:00:00,878.6470613,329.8,895.9348865,227.5764816
2021-09-26 14:15:00,853.4619891,296.6,1418.970076,250.6746531
2021-09-26 14:30:00,862.9953828,311.2,1452.916736,392.7564108
2021-09-26 14:45:00,861.0537169,448.2,1455.761125,435.2904146
2021-09-26 15:00:00,830.8824978,525.1,1397.269362,389.3763736
2021-09-26 15:15:00,874.8637497,367.7,1511.818347,98.85971233
2021-09-26 15:30:00,881.9932122,316.4,1177.84075,122.1133644
2021-09-26 15:45:00,871.3060825,348.9,1127.60224,171.7929368
2021-09-26 16:00:00,882.0188887,327.5,1114.249499,380.5827264
2021-09-26 16:15:00,888.1419478,598.2,1260.463765,409.7990424
2021-09-26 16:30:00,919.4320209,504.6,1127.627823,485.1135271
2021-09-26 16:45:00,910.1291719,429.6,1367.27911,146.5537759
2021-09-26 17:00:00,893.1602384,387.9,1328.275619,160.6574427
2021-09-26 17:15:00,867.5086825,423.1,1426.05136,169.0408925
2021-09-26 17:30:00,847.8183097,259.3,1139.94289,192.3556148
2021-09-26 17:45:00,774.5003112,160.8,1141.683407,442.0659215
2021-09-26 18:00:00,782.6040447,225.7,1361.25671,374.6158288
2021-09-26 18:15:00,641.8563953,381.8,1547.786363,286.736399
2021-09-26 18:30:00,613.352995,477.9,1510.675464,217.5519908
2021-09-26 18:45:00,638.4082219,299.4,1421.385147,193.4843332
2021-09-26 19:00:00,655.9084947,378.1,1362.192981,223.8932068
2021-09-26 19:15:00,720.5384194,400.7,1064.747637,464.7225661
2021-09-26 19:30:00,657.0042575,392.3,1419.233944,391.465099
2021-09-26 19:45:00,686.8732834,441.4,1328.278614,148.3978899
2021-09-26 20:00:00,706.1574228,207.8,1444.955351,346.8668153
2021-09-26 20:15:00,698.9302778,244.1,1290.860273,237.0716604
2021-09-26 20:30:00,679.1845597,251.2,1194.490382,209.4985363
2021-09-26 20:45:00,670.6106603,253.7,1110.457774,379.4720467
2021-09-26 21:00:00,692.0143,240.8,1536.818648,377.1605872
2021-09-26 21:15:00,688.159725,301.0,1328.230109,167.9341069
2021-09-26 21:30:00,679.3819491,204.9,1242.029419,193.4799484
2021-09-26 21:45:00,646.6873894,139.8,1401.644867,318.7754111
2021-09-26 22:00:00,652.2527753,432.6,1501.314294,302.6808894
2021-09-26 22:15:00,645.25168,276.3,943.4670583,276.7623576
2021-09-26 22:30:00,630.7015428,212.0,1306.775178,427.2472563
2021-09-26 22:45:00,650.7578069,239.9,1393.239493,200.7953962
2021-09-26 23:00:00,671.9652712,214.2,1037.994281,182.0193543
2021-09-26 23:15:00,663.5452191,168.2,587.3711028,232.6755149
2021-09-26 23:30:00,655.1447962,132.8,1227.145822,262.9159863
2021-09-26 23:45:00,624.6442509,153.8,1531.861011,470.1541903
2021-09-27 00:00:00,640.9772347,239.5,586.0738738,513.3632729
2021-09-27 00:15:00,615.2781644,442.2,1077.70752,159.9938865
2021-09-27 00:30:00,593.6580019,210.1,1497.344608,265.0634467
2021-09-27 00:45:00,580.4564653,404.4,1131.070555,243.5028901
2021-09-27 01:00:00,538.36409,441.5,655.4174064,223.0294123
2021-09-27 01:15:00,555.0077541,335.2,1381.162217,283.8502623
2021-09-27 01:30:00,547.9403378,296.2,821.4496804,337.7115503
2021-09-27 01:45:00,558.0085456,376.8,702.3560238,447.0467212
2021-09-27 02:00:00,584.0715078,330.8,1529.551919,164.5257622
2021-09-27 02:15:00,643.7086716,150.4,1165.482658,224.3964637
2021-09-27 02:30:00,681.8684316,172.4,547.2093014,239.0663191
2021-09-27 02:45:00,682.6978275,228.0,565.1770365,235.3573613
2021-09-27 03:00:00,688.9802063,258.1,1118.470186,497.7286017
2021-09-27 03:15:00,642.7502269,353.9,1137.917419,270.031049
2021-09-27 03:30:00,615.4390444,241.1,1295.697068,168.88952
2021-09-27 03:45:00,602.2667853,149.5,648.7292043,228.2739047
2021-09-27 04:00:00,585.4310213,278.1,589.3095214,305.0382167
2021-09-27 04:15:00,601.2706875,199.8,575.9518361,272.5995858
2021-09-27 04:30:00,604.7422044,227.6,690.9200135,325.0273181
2021-09-27 04:45:00,611.2266309,275.0,674.1130705,439.3168569
2021-09-27 05:00:00,632.1753019,290.1,993.4652965,191.6260715
2021-09-27 05:15:00,649.8104947,217.6,1331.454557,318.5410868
2021-09-27 05:30:00,648.7850525,287.6,1455.193257,405.4896229
2021-09-27 05:45:00,676.645505,325.3,648.888653,189.4899819
2021-09-27 06:00:00,683.0471012,138.9,666.2295313,254.7932208
2021-09-27 06:15:00,680.3820734,242.4,998.1717889,246.8908017
2021-09-27 06:30:00,703.8854303,232.9,1223.880803,233.1728168
2021-09-27 06:45:00,717.2899275,220.8,1369.188264,239.1665163
2021-09-27 07:00:00,717.5671069,218.6,1357.759449,363.5165934
2021-09-27 07:15:00,716.8335825,245.7,771.5635635,371.4103962
2021-09-27 07:30:00,697.5106612,317.3,1392.646146,316.2118755
2021-09-27 07:45:00,670.0246453,427.5,1173.722057,241.3366788
2021-09-27 08:00:00,698.0777506,408.7,1052.149713,209.0999411
2021-09-27 08:15:00,706.1192019,189.1,1531.452597,196.318562
2021-09-27 08:30:00,690.8737834,214.2,1552.500991,180.3193425
2021-09-27 08:45:00,741.5907353,136.4,1323.706315,435.2292875
2021-09-27 09:00:00,703.4186206,271.3,1042.837767,329.9314828
2021-09-27 09:15:00,683.1633681,282.3,1473.677187,242.7580474
2021-09-27 09:30:00,690.488,224.8,1609.160347,385.9400764
2021-09-27 09:45:00,659.7158359,298.3,1591.196344,278.2406774
2021-09-27 10:00:00,675.7037022,366.1,1596.300164,206.5863503
2021-09-27 10:15:00,636.3816084,455.0,1392.364517,467.1361922
2021-09-27 10:30:00,629.9579138,429.0,1074.789036,437.1675365
2021-09-27 10:45:00,662.7804572,409.6,1463.800442,349.9770681
2021-09-27 11:00:00,619.3210816,361.5,1512.248465,321.4138851
2021-09-27 11:15:00,603.0035066,159.1,1264.401219,188.5684743
2021-09-27 11:30:00,627.9834953,198.7,1322.819415,161.79123
2021-09-27 11:45:00,618.1722809,109.3,1566.629083,221.0909585
2021-09-27 12:00:00,627.4470812,174.6,1632.407397,315.3565717
2021-09-27 12:15:00,689.1650209,265.7,1426.788336,471.2260356
2021-09-27 12:30:00,686.2252597,268.6,1434.257765,260.3773222
2021-09-27 12:45:00,744.3758528,369.5,1448.87648,258.4269323
2021-09-27 13:00:00,812.7187594,289.4,1523.821017,205.8260003
2021-09-27 13:15:00,867.2338978,257.2,1711.187764,183.3983661
2021-09-27 13:30:00,866.0213731,234.8,1737.743873,299.8609898
2021-09-27 13:45:00,861.7025666,249.2,1562.704533,502.444724
2021-09-27 14:00:00,772.3506984,361.0,1461.377136,207.096855
2021-09-27 14:15:00,770.3204269,334.1,1528.916163,285.3499078
2021-09-27 14:30:00,775.6977444,312.7,1479.751922,234.5403286
2021-09-27 14:45:00,747.4052053,230.2,1655.477991,176.3316097
2021-09-27 15:00:00,736.4617706,164.6,1544.335579,425.1318457
2021-09-27 15:15:00,719.8451603,317.1,1263.589412,403.7623755
2021-09-27 15:30:00,710.8227031,244.9,1471.366897,133.0816219
2021-09-27 15:45:00,704.8963553,254.5,1669.003591,194.7526311
2021-09-27 16:00:00,708.5515166,216.0,1637.854283,363.5063163
2021-09-27 16:15:00,747.8763991,228.4,1631.537178,185.6571304
2021-09-27 16:30:00,769.4384381,155.2,1414.110575,356.663533
2021-09-27 16:45:00,767.6166253,292.2,1332.83093,410.1670927
2021-09-27 17:00:00,780.8820466,287.8,1568.314458,184.5048359
2021-09-27 17:15:00,795.1388,273.0,1636.354526,167.7942993
2021-09-27 17:30:00,820.7011881,293.4,1471.048698,234.2706451
2021-09-27 17:45:00,847.0492738,365.5,1441.427792,235.1796078
2021-09-27 18:00:00,851.3897141,192.4,1775.923589,428.8145016
2021-09-27 18:15:00,839.6522622,240.9,1562.484415,398.1305861
2021-09-27 18:30:00,806.2944666,353.7,1762.145389,116.7879188
2021-09-27 18:45:00,825.0600469,413.0,1755.944917,230.2824034
2021-09-27 19:00:00,782.9202137,340.2,1853.299789,352.5630417
2021-09-27 19:15:00,784.2576684,349.3,1778.054935,315.3907778
2021-09-27 19:30:00,827.8012719,356.2,1467.506681,444.1230108
2021-09-27 19:45:00,876.5344203,229.3,1623.659742,335.8817625
2021-09-27 20:00:00,860.2417572,223.9,1757.784038,310.4482791
2021-09-27 20:15:00,862.804015,231.1,1700.377383,108.196032
2021-09-27 20:30:00,856.3065641,94.4,1631.945981,233.0322639
2021-09-27 20:45:00,845.0715722,247.9,1409.886508,325.7881528
2021-09-27 21:00:00,831.2176763,339.6,1558.423437,420.3814444
2021-09-27 21:15:00,849.09424,213.2,1389.976281,473.9149319
2021-09-27 21:30:00,869.2999934,273.7,1449.963826,395.7223424
2021-09-27 21:45:00,893.6783553,293.7,1500.547763,330.9864792
2021-09-27 22:00:00,890.9979863,255.3,1430.253971,143.8051549
2021-09-27 22:15:00,886.7881059,150.0,1439.806901,205.6589521
2021-09-27 22:30:00,881.4009538,166.2,1404.358551,231.1933576
2021-09-27 22:45:00,835.2563328,173.2,1504.867543,376.4994715
2021-09-27 23:00:00,805.5736981,244.8,1265.943087,445.8777535
2021-09-27 23:15:00,803.4936344,282.6,930.2074861,269.4439882
2021-09-27 23:30:00,773.8469241,155.6,1515.294196,346.0101701
2021-09-27 23:45:00,764.0091913,217.5,1476.318824,237.6678104
2021-09-28 00:00:00,819.3351653,147.8,1474.802427,224.5146375
2021-09-28 00:15:00,866.2793228,157.1,1360.881903,439.5277694
2021-09-28 00:30:00,869.6539019,317.6,1109.922358,368.6723639
2021-09-28 00:45:00,925.8993059,214.8,837.7736514,184.7461
2021-09-28 01:00:00,937.8267509,181.1,1246.797361,224.2774514
2021-09-28 01:15:00,900.6459172,151.7,1178.129975,274.5861778
2021-09-28 01:30:00,898.6050591,155.5,872.6017266,351.7228431
2021-09-28 01:45:00,880.2117744,204.0,1247.165659,347.0433306
2021-09-28 02:00:00,852.1840722,188.0,1454.861769,435.5755573
2021-09-28 02:15:00,846.9168866,264.4,1187.404185,157.6058719
2021-09-28 02:30:00,850.7255725,152.6,1245.63704,250.3177632
2021-09-28 02:45:00,866.8242584,321.4,1409.440603,249.4808674
2021-09-28 03:00:00,859.3447422,147.7,790.9355438,247.6479274
2021-09-28 03:15:00,885.5638603,139.8,1275.279316,305.7213573
2021-09-28 03:30:00,885.9815181,187.1,1194.686748,399.742725
2021-09-28 03:45:00,887.5130906,239.4,835.6458257,484.4441191
2021-09-28 04:00:00,895.7479572,292.9,827.0958451,131.8971233
2021-09-28 04:15:00,908.0656728,100.9,1390.017496,253.3415951
2021-09-28 04:30:00,820.1092144,156.8,1248.723899,246.4161934
2021-09-28 04:45:00,814.7389253,145.4,1149.078274,301.0001135
2021-09-28 05:00:00,835.4725856,171.8,1326.647119,305.3393542
2021-09-28 05:15:00,847.2692203,179.3,1327.141792,411.8061611
2021-09-28 05:30:00,850.2414725,235.2,900.1392,249.237176
2021-09-28 05:45:00,538.1170594,174.8,1319.733561,167.6170476
2021-09-28 06:00:00,896.8372803,195.2,1051.717108,236.9713583
2021-09-28 06:15:00,917.0360128,192.2,1306.212649,230.0084146
2021-09-28 06:30:00,922.7179222,146.0,981.4086135,230.7242715
2021-09-28 06:45:00,893.0756103,168.1,1192.337861,463.1228837
2021-09-28 07:00:00,868.9615484,232.3,1274.40088,326.8760073
2021-09-28 07:15:00,876.3605378,202.3,1415.70267,316.271889
2021-09-28 07:30:00,870.7668934,221.1,1335.97093,151.3651979
2021-09-28 07:45:00,868.3720331,114.4,1296.417046,185.9506979
2021-09-28 08:00:00,881.2571862,134.9,1309.395923,93.31245838
2021-09-28 08:15:00,897.8093169,128.7,1383.367062,91.59107778
2021-09-28 08:30:00,905.58984,87.1,1736.733983,381.5502398
2021-09-28 08:45:00,897.1207144,315.0,1673.651642,415.8072719
2021-09-28 09:00:00,859.9209269,368.0,1782.704524,158.963297
2021-09-28 09:15:00,863.2785319,226.0,1627.539789,127.7180888
2021-09-28 09:30:00,825.8676353,196.7,1676.276979,230.9084747
